,REPDATE,EVENT_ID,ENAME,ITYPE,DPRIORITY,ACTIVE,ACRES,PERSONNEL,LOCATE,EDAMAGE,ECOSTS,F_CONTAIN,CDATE,LATDEG,LATMIN,LONGDEG,LONGMIN,TEAMTYPE,TEAMNAME,GPRIORITY,CAUSE,STARTDATE,NEWACRES,NARRATIVE,UN_UNITID,UN_USTATE,SEQ_NUM,CY,HOUR,START_YEAR,FIRE_EVENT_ID,POO_LATITUDE,POO_LONGITUDE,AREA_MEASUREMENT,IMT_MGMT_ORG_DESC,INCTYP_IDENTIFIER,POO_STATE_NAME,INCIDENT_ID,COMPLEX_NAME,INCIDENT_NAME_CORRECTED,INCIDENT_NUMBER_CORRECTED,DISCOVERY_DATE_CORRECTED
215,1999-04-29,MN-MNS-,JUNEBERRY,WF,,N,1500.0,4.0,Roseau,,,100.0,4/29/99,0.0,0.0,0.0,0.0,,,,H,1999-04-28,0,wildfire,MNS,MN,1,1999,0.0,1999.0,MN-MNS-|1999|1,0.0,-0.0,Acres,,9851,MINNESOTA,,,,,
3223,2000-02-09,CO-GJD-344,BLACK RIDGE COMPLEX,WF,1,N,7342.0,26.0,"25 MILES WEST OF GRAND JUNCTION,CO",0.0,674013.0,100.0,7/8/99,39.0,1.0,108.0,57.0,2,SEXTON,1,L,1999-07-01,0,full control was achieved on 7/8/99. scattered showers occurred over the fire wednesday night and thursday. the fire has been turned over to the local blm district. sexton's type 2 management team has been realeased.,GJD,CO,1,2000,0.0,1999.0,CO-GJD-344|1999|1,39.016666666666666,-108.95,Acres,Type 2 Team,9851,COLORADO,,,,,
3496,2000-08-09,MT-L1F-239,SOUTH FORK NEMOTE #4,WF,4,N,460.0,30.0,"8 mi NE Tarkio exit / 12 mi Alberton, MT",0.0,28000.0,50.0,08/18/00,47.0,2.0,114.0,36.0,3,Moles,,L,2000-08-04,0,"2 engines, 2 dozers, 3 water tenders, 1 type 2 helicopter and 14 personnel have been working to suppress this fire.  fire grew another 180 acres today.  due to strong winds and steep slope, this is the second day the fire has jumped the southwest corner of its control line. control problems include steep terrain, heavy logging slash, extremely dry fuels, low humidities and lack of personnel.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-239|2000|1,47.03333333333333,-114.6,Acres,Type 3 Team,9851,MONTANA,,,,,
3523,2000-08-25,TX-TXS-00026B,CHICKEN COMPLEX,WF,,N,1800.0,108.0,20 EAST OF NACOGDOCHES,,,100.0,8/24,31.0,31.0,94.0,29.0,,,,L,2000-08-22,0,nan,TXS,TX,3,2000,0.0,2000.0,TX-TXS-00026B|2000|3,31.516666666666666,-94.48333333333333,Acres,,9851,TEXAS,,,,,
3631,2000-08-24,TX-TXS-00026B,CHICKEN COMPLEX,WF,,N,1800.0,108.0,20 EAST OF NACOGDOCHES,,,90.0,8/24,31.0,31.0,94.0,29.0,,,,L,2000-08-22,0,the northern perimeter of the fire is secure.  gusty winds from a thunderscell pushed the fire across southern containment lines this afternoon.  the spot was caught quickly.,TXS,TX,3,2000,0.0,2000.0,TX-TXS-00026B|2000|3,31.516666666666666,-94.48333333333333,Acres,,9851,TEXAS,,,,,
3717,2000-08-23,TX-TXS-00026B,CHICKEN COMPLEX,WF,,N,1800.0,108.0,20 EAST OF NACOGDOCHES,,,60.0,8/24,31.0,31.0,94.0,29.0,,,,L,2000-08-22,0,the northern perimeter of the fire is secure.  erratic fire behavior is still being experienced on the southern perimeter of the fire.  containment is expected 8/24.,TXS,TX,3,2000,0.0,2000.0,TX-TXS-00026B|2000|3,31.516666666666666,-94.48333333333333,Acres,,9851,TEXAS,,,,,
3768,2000-08-22,TX-TXS-00026B,CHICKEN COMPLEX,WF,,N,400.0,50.0,20 EAST OF NACOGDOCHES,,,20.0,8/23,31.0,31.0,94.0,29.0,,,,L,2000-08-22,0,the fire started as two lightning fires.  crews had to be pulled off due to explosive fire behavior resulting from a thunder cell. fire is being held 200 yards from subdivision.  evacuations were begun.,TXS,TX,3,2000,0.0,2000.0,TX-TXS-00026B|2000|3,31.516666666666666,-94.48333333333333,Acres,,9851,TEXAS,,,,,
3798,2000-08-22,MT-L1F-155,SIAMESE,WF,7,N,630.0,0.0,15 miles southwest of Tarkio,0.0,0.0,0.0,09/30/00,46.0,51.0,114.0,54.0,3,Ward,,L,2000-08-18,0,'s team is taking over this fire as well as the trio fire and incorporating them into their suppression plan.,L1F,MT,1,2000,0.0,2000.0,MT-L1F-155|2000|1,46.85,-114.9,Acres,Type 3 Team,9851,MONTANA,,,,,
3903,2000-08-21,MT-L1F-155,SIAMESE,WF,7,N,630.0,0.0,15 miles southwest of Tarkio,0.0,0.0,0.0,09/30/00,46.0,51.0,114.0,54.0,3,Ward,,L,2000-08-18,0,fire is holding on ridge to the north but is backing toward the drainage bottom t the south.,L1F,MT,1,2000,0.0,2000.0,MT-L1F-155|2000|1,46.85,-114.9,Acres,Type 3 Team,9851,MONTANA,,,,,
3964,2000-08-20,MT-L1F-155,SIAMESE,WF,7,N,660.0,0.0,15 miles southwest of Tarkio,0.0,0.0,0.0,09/30/00,46.0,51.0,114.0,54.0,,unstaffed,,L,2000-08-18,0,"fire is located in a remote area of ""the great burn"".  started  during the storm of august 10th and has not been staffed. fire is monitored by air patrol daily.  trio fire has been added to this incident.  trio is 30 acres, has been inactive for over a week.  these fires are low priority at this time due to lack of access and steep terrain.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-155|2000|1,46.85,-114.9,Acres,,9851,MONTANA,,,,,
4073,2000-08-19,MT-KNF-1008,KNF ABC,WF,,N,275.0,137.0,,,300000.0,90.0,,0.0,0.0,0.0,0.0,3,Webster,,L,2000-08-10,0,"209 unless we have significant change.  have 2 more seats based at bonners ferry, id.",KNF,MT,1,2000,0.0,2000.0,MT-KNF-1008|2000|1,0.0,-0.0,Acres,Type 3 Team,9851,MONTANA,,,,,
4077,2000-08-19,MT-L1F-155,SIAMESE,WF,7,N,660.0,0.0,15 miles southwest of Tarkio,0.0,0.0,0.0,09/30/00,46.0,51.0,114.0,54.0,,unstaffed,,L,2000-08-18,0,"fire is located in a remote area of ""the great burn"".  started  during the storm of august 10th and has not been staffed. fire is monitored by air patrol daily.  fire is holding on ridge to the north but is backing toward the drainage bottom to the south.  trio fire has been added to this incident.  trio is 30 acres, has been inactive for over a week.  these fires are low priority at this time due to lack of access and steep terrain.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-155|2000|1,46.85,-114.9,Acres,,9851,MONTANA,,,,,
4098,2000-08-18,MT-KNF-1011,TROY SOUTH,WF,,N,2800.0,394.0,"Troy, MT",,680000.0,10.0,,0.0,0.0,0.0,0.0,3,Berndt,,L,2000-08-10,0,"41 lightning caused fires (with 5 priority fires threatening a municipal watershed and structures) are burning in the vicinity of troy, mt.  lack of adequate resources and difficult access are delaying effective reconnaissance and suppression efforts.  the inversion lifted at about 3 pm and most fires experienced increased activity.  a structure defense plan is nearing completion.  approximately 800 residences and 900 outbuildings are included in the plan.  initial attack resources continue to supplement fire suppression efforts until additional resources become available.",KNF,MT,1,2000,0.0,2000.0,MT-KNF-1011|2000|1,0.0,-0.0,Acres,Type 3 Team,9851,MONTANA,,,,,
4154,2000-08-20,MT-KNF-1008,KNF ABC,WF,,N,275.0,137.0,,,300000.0,90.0,,0.0,0.0,0.0,0.0,3,Webster,,L,2000-08-10,0,"209 unless we have significant change.  have 2 more seats based at bonners ferry, id.",KNF,MT,1,2000,0.0,2000.0,MT-KNF-1008|2000|1,0.0,-0.0,Acres,Type 3 Team,9851,MONTANA,,,,,
4185,2000-08-18,MT-L1F-155,SIAMESE,WF,6,N,650.0,0.0,15 miles southwest of Tarkio,0.0,0.0,0.0,09/30/00,46.0,51.0,114.0,54.0,,unstaffed,,L,2000-08-18,0,"fire is located in a remote area of ""the great burn"". start was during the storm of august 10th and has not been staffed. located at 6200 feet and burning in subalpine fir, douglas fir, lodgepole pine and spruce. fire is continued to be monitored by air patrol.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-155|2000|1,46.85,-114.9,Acres,,9851,MONTANA,,,,,
4321,2000-08-17,MT-KNF-1011,TROY SOUTH,WF,,N,1900.0,363.0,"Troy, MT",,250000.0,,,0.0,0.0,0.0,0.0,3,Berndt,,L,2000-08-10,0,"41 lightning caused fires (with 5 priority fires threatening a municipal watershed and structures) are burning in the vicinity of troy, mt.  lack of adequate resources and difficult access are delaying effective reconnaissance and suppression efforts.  the inversion lifted at about 3 pm and most fires experienced increased activity.  a structure defense plan is nearing completion.  approximately 800 residences and 900 outbuildings are included in the plan.  initial attack resources continue to supplement fire suppression efforts until additional resources become available.",KNF,MT,1,2000,0.0,2000.0,MT-KNF-1011|2000|1,0.0,-0.0,Acres,Type 3 Team,9851,MONTANA,,,,,
4534,2000-08-14,MT-KNF-1008,KNF ABC,WF,,N,2600.0,268.0,,,,10.0,,0.0,0.0,0.0,0.0,3,Webster,,L,2000-08-13,0,"new fires every day.  unstaffed fires continue to grow.  estimated 96 unstaffed fires.  estimated 28 staffed fires.8-14-00: unstaffed fires continue to grow, 70 active fires, 31 in patrol status, 32 staffed, 38 unstaffed.",KNF,MT,1,2000,0.0,2000.0,MT-KNF-1008|2000|1,0.0,-0.0,Acres,Type 3 Team,9851,MONTANA,,,,,
4601,2000-08-13,MT-KNF-1008,KNF ABC,WF,,N,1200.0,,,,,10.0,,0.0,0.0,0.0,0.0,3,Webster,,L,2000-08-13,0,new fires every day.  unstaffed fires continue to grow.  estimated 96 unstaffed fires.  estimated 28 staffed fires.,KNF,MT,1,2000,0.0,2000.0,MT-KNF-1008|2000|1,0.0,-0.0,Acres,Type 3 Team,9851,MONTANA,,,,,
4665,2000-08-12,MT-L1F-239,SOUTH FORK NEMOTE #4,WF,,N,600.0,20.0,"8 mi NE Tarkio exit / 12 mi Alberton, MT",0.0,32100.0,25.0,08/18/00,47.0,2.0,114.0,36.0,3,Moles,,L,2000-08-04,0,"209 was turned in for this incident today.  bennett's type 1 team transitioned to the ninemile ranger district today to take over ninemile district fires including south fork nemote #4.  late recon reported fire grew another 100 acres today.  this will be the last day this incident will be shown seperately, it is now part of the upper ninemile complex.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-239|2000|1,47.03333333333333,-114.6,Acres,Type 3 Team,9851,MONTANA,,,,,
4748,2000-08-11,MT-L1F-239,SOUTH FORK NEMOTE #4,WF,4,N,500.0,20.0,"8 mi NE Tarkio exit / 12 mi Alberton, MT",0.0,32100.0,25.0,08/18/00,47.0,2.0,114.0,36.0,3,Moles,,L,2000-08-04,0,209 was turned in for this incident today.  bennett's type 1 team transitioned to the ninemile ranger district today to take over ninemile district fires including south fork nemote #4.,L1F,MT,1,2000,0.0,2000.0,MT-L1F-239|2000|1,47.03333333333333,-114.6,Acres,Type 3 Team,9851,MONTANA,,,,,
4839,2000-08-10,MT-L1F-239,SOUTH FORK NEMOTE #4,WF,4,N,500.0,20.0,"8 mi NE Tarkio exit / 12 mi Alberton, MT",0.0,32100.0,25.0,08/18/00,47.0,2.0,114.0,36.0,3,Moles,,L,2000-08-04,0,"1 engine, 1 dozer, 1 water tender, 1 type 2 helicopter and 7 personnel working to suppress this fire.  fire grew another 40 acres today.  significant fire growth upslope and to the east is probable.  residences two miles to the east and the community of alberton five miles to the west are at risk.  losing potential safety zones and escape routes.  poor visibility prevented helicopter operations today.  due to lack of resources, steep slopes and heavy logging slash suppression efforts have been insufficient to slow fire spread.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-239|2000|1,47.03333333333333,-114.6,Acres,Type 3 Team,9851,MONTANA,,,,,
5038,2000-08-08,MT-L1F-239,SOUTH FORK NEMOTE #4,WF,5,N,280.0,23.0,"8 mi NE Tarkio exit / 12 mi Alberton, MT",0.0,3000.0,75.0,08/10/00,47.0,2.0,114.0,36.0,3,Moles,,L,2000-08-04,0,"2 engines, 2 dozers, 3 water tenders, 1 type 2 helicopter (on loan from upper monture complex) and 14 personnel have been working to suppress this fire.  fire grew another 80 acres today.  control problems include steep terrain, heavy logging slash, extremely dry fuels, low humidities and lack of personnel.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-239|2000|1,47.03333333333333,-114.6,Acres,Type 3 Team,9851,MONTANA,,,,,
5084,2000-08-07,MT-L1F-239,SOUTH FORK NEMOTE #4,WF,5,N,200.0,23.0,"8 mi NE Tarkio exit / 12 mi Alberton, MT",0.0,1000.0,75.0,08/10/00,47.0,2.0,114.0,36.0,3,Moles,,L,2000-08-04,0,"2 engines, 2 dozers, 3 water tenders, 1 type 2 helicopter (on loan from upper monture complex) and 14 personnel are working to suppress this fire.  fire grew 35 acres today.  control problems include steep terrain, heavy logging slash, extremely dry fuels, low humidities and lack of personnel.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-239|2000|1,47.03333333333333,-114.6,Acres,Type 3 Team,9851,MONTANA,,,,,
5180,2000-08-06,MT-L1F-239,SOUTH FORK NEMOTE #4,WF,5,N,166.0,11.0,"8 mi NE Tarkio exit / 12 mi Alberton, MT",0.0,0.0,35.0,08/10/00,47.0,2.0,114.0,36.0,3,Moles,,L,2000-08-04,0,"3 dozers, 2 water tenders, 1 type 2 helicopter (on loan from upper monture complex) and 6 personnel are working to suppress this fire.  control problems include steep terrain, heavy logging slash, extremely dry fuels, low humidities and lack of personnel.",L1F,MT,1,2000,0.0,2000.0,MT-L1F-239|2000|1,47.03333333333333,-114.6,Acres,Type 3 Team,9851,MONTANA,,,,,
5315,2000-08-04,NV-EKD-X039,NORTHEAST ELKO COUNTY ZONE,WF,,N,8182.0,428.0,"Northeast of Wells, NV",,,,,0.0,0.0,0.0,0.0,2,Burdick,2.0,L,2000-08-03,0,"fires within the zone include the charlie (3,700 acres, 65% contained), wimpy complex (3,181 acres - 2 active fires and 3 in monitor status), patty jack (20 acres, active burning), school house (200 acres in monitor status), 18 mile (431 acres in monitor status), gamble (24 acres with minor activity in monitor status), and 21 mile (626 acres in monitor status).   the charlie fire reported extreme activity and major runs to the north/northeast, while the wimpy complex fires also reported active burning conditions.",EKD,NV,1,2000,0.0,2000.0,NV-EKD-X039|2000|1,0.0,-0.0,Acres,Type 2 Team,9851,NEVADA,,,,,
5378,2000-08-03,NV-EKD-X039,NORTHEAST ELKO COUNTY ZONE,WF,,N,16862.0,420.0,"Northeast of Wells, NV",,,,,0.0,0.0,0.0,0.0,2,Burdick,3.0,L,2000-08-03,0,"this complex consists of 9 fires.  latitude and longitude ranging from 41 06 by 114 57 to 41 59 by 114 02.  fires within this complex are the 18 mile, school house, gamble, charlie, and adobe, which were all reported on 8/1, for an acreage of 13,055.  the 21 mile fire, west wimpy, wimpy #1, wimpy #2, and wimpy #3 fires was reported on 8/2, for an acreage of 3,807 acres.  today there was active burning to the north/northeast on the charlie and the wimpy fires.the adobe fire is 90% contained at 8,500 acres, with full containment expected on 8/4.  today the fire was smoldering.  good progress was made with line construction by handcrews; despite the high winds, all of the fire lines held.",EKD,NV,1,2000,0.0,2000.0,NV-EKD-X039|2000|1,0.0,-0.0,Acres,Type 2 Team,9851,NEVADA,,,,,
5380,2000-08-03,NV-EKD-X071,MAHOGANY,WF,,N,250.0,7.0,"57 Miles North of Wells, NV",,,0.0,8/4,42.0,52.0,114.0,57.0,3,Brollier,13.0,L,2000-08-03,0,trees torched as high winds drove the fire through mahogany islands.   .,EKD,NV,1,2000,0.0,2000.0,NV-EKD-X071|2000|1,42.86666666666667,-114.95,Acres,Type 3 Team,9851,NEVADA,,,,,
6055,2000-02-08,CO-GJD-344,BLACK RIDGE COMPLEX,WF,1,N,7342.0,26.0,"25 MILES WEST OF GRAND JUNCTION,CO",0.0,674013.0,100.0,7/8/99,39.0,1.0,108.0,57.0,2,SEXTON,1.0,L,1999-07-01,0,full control was achieved on 7/8/99. scattered showers occurred over the fire wednesday night and thursday. the fire has been turned over to the local blm district. sexton's type 2 management team has been realeased.,GJD,CO,1,2000,0.0,1999.0,CO-GJD-344|1999|1,39.016666666666666,-108.95,Acres,Type 2 Team,9851,COLORADO,,,,,
6056,2000-02-09,CO-GJD-344,BLACK RIDGE COMPLEX,WF,1,N,7342.0,26.0,"25 MILES WEST OF GRAND JUNCTION,CO",0.0,674013.0,100.0,7/8/99,39.0,1.0,108.0,57.0,2,SEXTON,1.0,L,1999-07-01,0,full control was achieved on 7/8/99. scattered showers occurred over the fire wednesday night and thursday. the fire has been turned over to the local blm district. sexton's type 2 management team has been realeased.,GJD,CO,1,2000,0.0,1999.0,CO-GJD-344|1999|1,39.016666666666666,-108.95,Acres,Type 2 Team,9851,COLORADO,,,,,
6103,2000-03-08,KY-DBF-00147,FIVE CENTS,WF,1,N,125.0,65.0,"10 MI. SSE OF MANCHESTER, KY",,,100.0,03/08/00,37.0,0.0,83.0,40.0,3,HANN,,H,2000-03-08,0,"initial attack forces responded to this fire at 0930 this morning.  due to low relative humidities combined with winds, fire grew quickly and was contained late this afternoon at 125 acres.  l-35 along with t-05 and t-12 assisted with this fire.  l-78 later replaced l-35 due to mechanical problems.  a total of 6 drops were made on this fire.  helicopter.  4ca was reassigned from the star gap branch fire to this fire this morning.  the asheville hotshots were reassigned from the star gap branch fire on the stanton rd this afternoon.  a district crew along with 2 saw crews from big south fork nrra and 2 pine knot jc crews.",DBF,KY,1,2000,0.0,2000.0,KY-DBF-00147|2000|1,37.0,-83.66666666666667,Acres,Type 3 Team,9851,KENTUCKY,,,,,
6111,2000-03-09,KY-DBF-00147,FIVE CENTS,WF,1,N,125.0,,"10 MI. SSE OF MANCHESTER, KY",,,100.0,03/08/00,37.0,0.0,83.0,40.0,3,HANN,,H,2000-03-08,0,this fire is now a part of the redbird complex.,DBF,KY,1,2000,0.0,2000.0,KY-DBF-00147|2000|1,37.0,-83.66666666666667,Acres,Type 3 Team,9851,KENTUCKY,,,,,
6125,2000-03-10,KY-DBF-00147,FIVE CENTS,WF,1,N,125.0,,"10 MI. SSE OF MANCHESTER, KY",,,100.0,03/08/00,37.0,0.0,83.0,40.0,3,HANN,,H,2000-03-08,0,this fire is now a part of the redbird complex.,DBF,KY,1,2000,0.0,2000.0,KY-DBF-00147|2000|1,37.0,-83.66666666666667,Acres,Type 3 Team,9851,KENTUCKY,,,,,
6351,2000-04-30,FL-FLS-746,CHAIN LINK FIRE,WF,,N,2411.0,124.0,10 miles southwest of Orlando,,420000.0,95.0,04/30/00,28.0,23.0,81.0,53.0,,,,L,2000-04-24,0,continued to hold fire with(estimate 100 acres). anticipate extended mop-up. continued brush patrol mop-up.,FLS,FL,1,2000,0.0,2000.0,FL-FLS-746|2000|1,28.383333333333333,-81.88333333333334,Acres,,9851,FLORIDA,,,,,
6380,2000-05-04,FL-FNF-99024,LONG BAY,WF,,N,177.0,47.0,17 miles west of Tallahassee,0.0,,100.0,5/8/99,30.0,21.0,84.0,32.0,2,Hart,,H,1999-05-02,0,heavy rains 05/07/99 resulted in1800 hrs. on 05/08/99.,FNF,FL,1,2000,0.0,1999.0,FL-FNF-99024|1999|1,30.35,-84.53333333333333,Acres,Type 2 Team,9851,FLORIDA,,,,,
6502,2000-05-15,FL-FLS-00029,FLOWERS,WF,,N,500.0,,,,,,,27.0,15.0,82.0,15.0,,,,L,2000-05-15,0,detailed information will follow.  forestry 26 made 55 drops.,FLS,FL,1,2000,0.0,2000.0,FL-FLS-00029|2000|1,27.25,-82.25,Acres,,9851,FLORIDA,,,,,
